O2_1,O2_2,O2_3,O2_4,O2_5,O2_6,O2_7,NH4_1,NH4_2,NH4_3,NH4_4,NH4_5,NH4_6,NH4_7,NO2_1,NO2_2,NO2_3,NO2_4,NO2_5,NO2_6,NO2_7,NO3_1,NO3_2,NO3_3,NO3_4,NO3_5,NO3_6,NO3_7,BOD5_1,BOD5_2,BOD5_3,BOD5_4,BOD5_5,BOD5_6,BOD5_7,O2_mean,O2_std,NH4_mean,NH4_std,NO2_mean,NO2_std,NO3_mean,NO3_std,BOD5_mean,BOD5_std,O2_sum,NH4_sum,NO2_sum,NO3_sum,BOD5_sum,target
5.702800516552044,8.979448749759893,8.338031876320587,7.180176309895579,2.6263175582148315,8.618588769324909,5.491185263167276,0.24,0.21885887693249084,1.4372193715432,10.578616356887263,14.515,0.38,0.844,0.058685777342999665,0.06839911719800468,0.11994708198097763,0.4205898728274024,1.1110033105074824,0.037,0.06037045118350517,2.5738258971094097,2.852921776574658,2.0692833496375127,16.345430115469235,4.58,1.6305622852650483,0.76,3.15,3.091510545899566,5.067888671499833,6.075,7.482772803737946,3.138588769324908,5.371444335749917,6.705221291890731,2.530775839269165,4.030527800766136,5.95137782548756,0.26799937300576737,0.40645565574611464,4.401717632007981,5.436388373763902,4.7681721608874525,1.8134010760411141,46.93654904323512,28.213694605362953,1.8759956110403717,30.812023424055866,33.37720512621217,High
10.125194958961643,8.745079075259737,11.006651633921267,8.790423690484971,8.11,10.213772056563704,7.171783644933895,0.3043567289867789,0.3143772056563704,0.677883065515385,8.473012245109384,10.952937519208515,0.3148538318942313,0.429,0.03596200942728401,0.08322807478413469,0.12870753244062383,1.0572542142909827,0.7913099814625006,0.03173393464314932,0.08647366347139389,3.9941532757692513,3.5220624807914844,4.184282003085911,6.930965891628622,7.795,1.7960904009342509,4.59906242255766,4.273733277903956,4.775680736194582,2.8503515915408775,4.226828743170094,8.4,2.7409800487217635,3.1099420581490476,9.166129294303602,1.418366463917211,3.0666315137672373,4.634300959116267,0.31638134436000986,0.4313453240425886,4.688802353538169,2.620921002456232,4.339645207954332,2.137602077547247,64.16290506012521,21.466420596370664,2.2146694105200693,32.82161647476718,30.377516455680322,High
8.564881180960187,7.5008257600879595,10.06602411903569,8.081994367065027,9.570078633123636,9.775742855052382,6.94078047033541,0.3126004460754781,0.707377325010464,1.5245871012410586,4.2464113488930675,11.444960683438183,0.2946007863312364,0.43196956751782,0.02806086496436001,0.05517866323689817,0.16912566158490186,0.22,0.753052661396238,0.06004941025157272,0.4652248223438055,1.8601145471278728,1.3255513760796636,14.347396983291373,19.355,20.05,8.190377854109062,7.695,4.470721495492682,5.056881521215945,2.5410241190356904,6.008557009014638,6.9325098291404545,3.5,2.950948888469636,8.642903912237184,1.418410137363253,2.708929608358187,4.107561463642124,0.2500988691111109,0.2837063148636792,10.403348680086852,7.717212621134426,4.494377551767006,1.6589846809886306,60.50032738566029,18.962507258507305,1.7506920837777764,72.82344076060797,31.460642862369046,High
7.176447738382869,8.76668025787683,8.98902529063092,7.471166455232548,3.1969535510012848,8.508254449414304,2.439787867321285,0.1473756129769593,0.1238172902153319,1.6499249545598629,21.614276268058756,29.971794588742444,0.3766598710615846,0.429,0.031670064469207705,0.018817290215331902,0.08039396111068094,1.230670890921833,0.746,0.07028425808462527,0.06228954767657385,1.3428935478843682,1.8437867099924625,2.604471871684968,3.8714314838307495,4.4578467131093795,0.636,1.7904567744616704,4.191258195901157,4.2074816793163174,2.131137803891049,2.9562703181901497,8.400715741915375,1.2668943194369164,2.885807482583983,6.649759372837149,2.743982042187719,7.758978369373564,12.566848646152925,0.32001800178260753,0.48072296986761365,2.363841014423371,1.387597670761604,3.7199379344621355,2.350910324358464,46.54831560986004,54.312848585614944,2.2401260124782527,16.546887100963595,26.039565541234946,High
8.47358511580237,8.711509608905473,9.23650972028073,9.04990572079318,3.900851018804625,9.783772838901589,7.15,0.27000002784381394,0.27000002784381394,0.6862263814716208,4.093396000512453,5.845,0.24037739526541468,0.4295660372104941,0.05558486520804387,0.10264148841976305,0.02122640931543484,0.5511317681390346,1.423112884453857,0.06250944184258886,0.11,1.2243387647368267,0.9690558157411144,1.9551888090079632,4.099246880098008,2.02,1.2204148285100027,1.3384909758146204,4.90547178584749,4.1677350436874185,5.142074365300525,5.586791861805836,6.169811859243572,6.271226743441202,7.44358483736423,8.043733431926853,2.0388622578306905,1.6906522671639443,2.3023507744695797,0.3323152653398175,0.5190537834207207,1.832390867701219,1.1452713823579652,5.669528070955753,1.177334295745803,56.30613402348797,11.83456587014761,2.3262068573787222,12.826736073908535,39.686696496690274,High
8.213328272984281,8.927764667227798,8.630391126074608,8.02097781518652,2.7516611626396488,9.897075372069684,7.15,0.43206921650823726,0.48606020780155307,1.6655565852111354,7.888087250700629,12.496259056476045,1.1303197135485712,0.4075827295682637,0.10889474866502563,0.21257372086157944,0.06400527379852305,1.007975827025184,1.2582366470270772,0.12921204156031063,0.17001054759704615,1.7929151867316804,2.913273996108689,2.111657877002462,5.356901769210374,19.217106149876923,2.1877894973300513,1.8,4.691168969409202,4.911105251334974,4.299034288079911,5.983778292605567,6.1493792474436635,5.915850379038065,4.771654591365275,7.655885488026077,2.385790584693369,3.5008478228306332,4.835106279372551,0.4215584009335352,0.49484242877969675,5.054234925180025,6.411994965372076,5.245995859896666,1.0277121357318135,53.59119841618254,24.505934759814433,2.950908806534746,35.379644476260175,36.72197101927666,High
10.879835352194357,8.883176949307211,8.863127602049373,7.122600917406739,2.7288149595540734,8.913909443706897,8.566534917032916,0.15521399506347958,0.10802469717084633,0.7675934329213163,9.913958790964735,12.390559661287618,0.42077365635109726,0.43032181112586204,0.022767903094670826,0.03751934140877743,0.038977781963009356,0.6071275549655175,0.1910650641335418,0.14050699282335427,0.5216979277772729,1.2604691520783697,1.6106008232390283,3.9206583558032926,5.50556387165047,5.248995742553293,0.7257432059238245,1.8,4.736576078984327,4.960082323902822,2.04,2.8,9.983703633949844,1.6666913795321314,2.2495720098730407,7.994000020178795,2.605835965109311,3.4552065778407077,5.313024363135235,0.22280893802373486,0.2918800587095982,2.8674330216068973,2.0762003270200813,4.062375060891738,2.9238974677199185,55.95800014125157,24.186446044884953,1.559662566166144,20.07203115124828,28.436625426242166,High
8.164605262449365,8.421717970998358,10.746069608242566,5.145211946793988,8.40000394970905,10.983588670079078,9.328378303168712,0.2651196223359693,0.4204360209908985,1.1016915420563995,3.2871804999253973,13.136237901770862,0.3889744399940318,0.4296581203332836,0.05948721999701591,0.08581203332835985,0.06292300400537137,0.838162327671491,1.6093163986549293,0.056,0.17698293366462753,1.9217179709983587,2.5090515939770226,2.0456409750037303,5.82,5.014785683380581,1.1651287479600132,1.2735037333731212,4.2175977957031225,6.522650416604498,4.149144708376851,5.696580808361931,5.57692292501119,3.5752143166194186,4.002563900014921,8.741367958777303,2.462690955317586,2.718471163915263,4.733887006561496,0.4126691310459707,0.6005931905354519,2.821404100670404,1.8668185833606226,4.820096410098847,1.168647619282222,61.18957571144112,19.02929814740684,2.888683917321795,19.749828704692828,33.74067487069193,High
9.305171565014716,8.221389182334532,9.545,8.863011564342102,6.178861332476994,9.05573422929609,8.79384369087767,0.3,0.3,0.6968175235648554,7.482803736746233,12.175,0.5106145092157508,0.4464259346069409,0.06467565418282038,0.09940025698538005,0.19478093452286435,0.2826069628847674,1.18,0.06697063082815642,0.17907591116820043,2.1618544390676826,2.2293757010603015,6.025,15.275827334205248,7.855128388107804,5.310972547760286,7.695,3.6297120799943934,4.968164018683731,4.021144276005417,5.971726050959878,15.332498828062974,3.5,3.0642593460694094,8.56614450919173,1.219930921223233,3.1302373863048256,4.793429481400286,0.2953586215103127,0.40560442963254206,6.650451201457331,4.489658276286988,5.7839292285393995,4.336547598470315,59.96301156434211,21.91166170413378,2.067510350572189,46.55315841020132,40.4875045997758,High
5.116676351183072,8.773181978357599,9.545,8.45427050450036,2.2197395275081213,8.584417460760438,5.03,0.23105508611448677,0.1901135162318012,1.7832199920712306,10.09,14.29467264745157,0.38,0.8049248498685475,0.058659098917879925,0.07960066880056552,0.08661703642798706,0.284215065999158,1.0848864837681989,0.03878898277710264,0.06958764517597159,1.3835392470671402,2.100096796217663,2.095,14.775,4.338958110032486,1.6269922548341953,0.8579232677993025,3.090681097390807,2.230130236245939,4.725,5.96907338819787,8.401412354824028,3.2136395671519686,5.181168602346288,6.817612260329942,2.7488916390456484,3.967712298819662,5.77647149828333,0.24319356883812335,0.3860325264542192,3.8825013822786842,4.939400427573931,4.687300749450985,2.1306946701822658,47.72328582230959,27.773986091737637,1.7023549818668633,27.17750967595079,32.8111052461569,High
5.2730004892799816,4.924913064751304,10.146027687125198,9.115,7.457589116825238,8.98,6.616345314778253,0.13965225900521414,0.14923652339738708,0.65,3.85,5.845,0.28,0.44,0.040657600718261175,0.053771733812174115,0.06493423992817389,0.40217678599390716,1.075,0.071,0.19,0.30798931657390594,0.26947838850782124,14.67,19.355,20.05,9.53,7.695,3.105457021655633,2.732093255521706,3.888855264284375,5.055121411743512,6.558030602621712,2.7024264190339213,3.7951626977913175,7.501839381822855,2.102831926796096,1.6219841117718001,2.2855231778722818,0.27107719435035943,0.390100863766151,10.268209672154532,8.205837549447168,3.976735238950311,1.8365243930693125,52.51287567275998,11.353888782402601,1.897540360452516,71.87746770508171,27.837146672652175,High
8.708195788551397,7.414342629964945,7.992475812134909,9.115,4.687968128431641,9.790350027964378,7.1065623206775985,0.1738929995619134,0.2048150257739455,1.8437381899532739,10.05998292443051,12.175,0.28204894713784917,0.429,0.017676152555490217,0.29446784272780735,0.07522936828270949,0.12204894713784914,1.685164484754676,0.04032783154205587,0.037389299956191335,1.3,2.1389356854556145,1.6101422883323533,6.212544108352821,3.072973818268122,1.70758451831193,1.8,3.5235628920852653,4.005122367844623,2.04,3.926437107914735,7.763625498466697,2.95,2.886272054176411,7.830699243960696,1.6860485097644935,3.59549686955107,5.207450725720468,0.32461484670811136,0.6075156234728755,2.5488829169601206,1.7134742673391135,3.870717131498247,1.8493282025554123,54.814894707724875,25.16847808685749,2.2723039269567793,17.842180418720844,27.095019920487726,High
8.146813182060454,8.323318925895283,9.657797242900404,8.97307510063425,5.907171884018057,10.201753302698894,7.147400919033199,0.43337535900500945,0.5469893738933008,1.848,3.6823966112184077,6.945934089697733,0.3677268811077463,0.429,0.05436387133535222,0.056117174034245605,0.013629954048340078,0.6854228891339541,0.8207981044633628,0.04681145893453712,0.06564933946022132,2.8428085868944613,2.5739794656739594,2.02,4.959612291762375,5.038510913212578,2.91466111448108,2.517392303403617,4.767587736972745,4.694801838066397,4.003083716263833,6.046916283736167,7.574669730110662,3.5,3.817533026988934,8.33676150817722,1.4972486613849043,2.0362031878460285,2.4861973155945805,0.24897039877285904,0.3544091201604861,3.2667092393468673,1.3512279190001792,4.914941761734105,1.447773866016912,58.35733055724054,14.253422314922197,1.7427927914100134,22.86696467542807,34.40459233213873,High
7.4120127712822255,8.557097245420625,9.205920580131954,6.898798722871778,6.575974457435549,10.034837036718454,7.514072103502035,0.3127300784644505,0.21277690567618723,0.6505148330549525,4.282309432381275,24.22,0.2805148330549525,0.29724690734090903,0.09848982303880599,0.09347266193697423,0.07907330050108549,0.5347193030037314,0.930636424040977,0.01308580550915875,0.10907330050108549,1.5794066778018998,1.49656777963365,4.647987228717775,3.8705148330549526,9.209171210372455,3.9763988313568515,3.8879433305217086,3.5257416527476253,4.81029666109905,7.643471464937924,10.30283158180224,10.365935212863976,5.62293202004342,4.977690567618724,8.028387559623232,1.2808942546571744,4.322298998567532,8.89697341686015,0.2655072312188312,0.34093812748588964,4.0954271273513285,2.6183677665928653,6.749842737301852,2.7471157231923433,56.19871291736262,30.256092989972725,1.8585506185318184,28.667989891459293,47.248899161112966,High
9.321383076806256,8.5,8.911261658626467,8.383796067082084,4.584396606168607,8.754013023968735,6.292177548051369,0.5875981009268577,0.6882246364962605,0.9334894212413148,3.8618317788498047,5.845,0.30366355769960895,0.4258018653802347,0.021045609617867025,0.01877832115778881,0.03984673558458934,0.5286672547671706,1.0212837240218877,0.023175329810831827,0.17106915384031288,0.9633570288687876,1.054960759629257,0.8979327789257372,4.6633644230039115,1.7845476008888914,0.8948793212337215,1.8,4.547897235622556,5.234355096102738,3.4944765142825287,3.9448319473143427,6.578439206677835,3.150962523930769,3.413734644305972,7.821003997243359,2.0170650572350217,1.8065156229420116,2.181571614985521,0.2605523041143497,0.39149491805204484,1.7227202732214724,1.3866519474397137,4.337813881176677,1.3956548314933084,54.747027980703514,12.645609360594081,1.8238661288004483,12.059041912550306,30.36469716823674,High
9.544100152783207,12.35387358754882,11.475,9.143963053442384,8.11,8.98,6.375,0.19510131298339867,0.2242073893115234,0.65,3.85,5.845,0.28,0.5104982106821288,0.04362812824267573,0.05594517251806637,0.064,0.22,1.075,0.054861740458984405,0.1577234809179688,0.14985697711425833,0.20302741986816486,14.67,19.355,20.05,9.53,2.938248000285655,6.100596030810557,4.072348091796882,3.95,6.265268152592771,8.081406412133786,3.5,3.6449106566503966,9.425990970539202,2.1740068708865015,1.6506867018538642,2.2644852555944537,0.23873693173395644,0.37474859977277225,9.556590342466867,8.718070029645048,5.087789906283485,2.0870900071309566,65.98193679377441,11.55480691297705,1.671158522137695,66.89613239726808,35.61452934398439,High
8.033076018777972,8.573152160544701,9.545,8.688403305386148,4.538558746719245,8.194669555592185,4.967272934771586,0.30657608027235017,0.29118695063966815,1.0648725766651022,12.982603379179402,14.358113037061457,0.4120310882666194,0.5727162932521013,0.049610870367317976,0.04787934876187097,0.03281717222863225,1.0232065123812903,2.049469183747735,0.03308565062318524,0.04158369444902303,1.077080475155005,1.087469604787687,2.045972824081705,6.005332549607576,2.1572760925712258,1.3511430727281954,1.754241302476258,8.346695555921842,6.907782592653641,4.218385848844285,10.156881699939143,6.3950380708833645,6.414587098226176,6.934043579860277,7.505733245970263,2.079037469752711,4.284014200762385,6.470641178469748,0.46823606179415067,0.8349766754951979,2.2112165602010934,1.7393317222193232,7.053344920904105,2.5419405319642916,52.540132721791835,29.988099405336698,3.2776524325590546,15.478515921407654,49.37341444632873,High
7.229056746586783,9.007728330942271,9.527418315091566,7.607065237412078,2.28,10.421413047482416,9.465598040309231,0.3679837182756478,0.40385057280869385,0.714,1.2186411021380148,11.351250230238893,0.3494021438818834,0.3761684532349029,0.07722282388467146,0.06366847165401436,0.026,0.805,0.930722989656675,0.032980973956403294,0.066,3.0328829152280603,3.781382933647172,2.0467663093530195,4.603396876272733,4.769945850379569,2.42,1.8,4.406581427040873,5.030298928059058,4.940353446061719,5.083831546765097,5.5,4.134918222996009,3.5970107194094174,7.934039959689192,2.860465835397729,2.1116137457968622,4.108953603604622,0.2859421798788234,0.4740935558008816,3.207767840697222,1.43852019360092,4.670427755761739,0.907541439800262,55.538279717824345,14.781296220578037,2.001595259151764,22.454374884880554,32.69299429033217,High
